tanggal,nama_provinsi,lat,lon,hujan_mm,suhu_rata,kelembaban_tanah,persentase_penduduk_miskin
2024-08-01,JAWA TENGAH,-7.151,110.1403,2.9,26.4,0.294,10.47
2024-08-02,JAWA TENGAH,-7.151,110.1403,4.4,26.0,0.313,10.47
2024-08-03,JAWA TENGAH,-7.151,110.1403,0.5,26.6,0.338,10.47
2024-08-04,JAWA TENGAH,-7.151,110.1403,0.1,26.2,0.349,10.47
2024-08-05,JAWA TENGAH,-7.151,110.1403,0.0,26.0,0.324,10.47
2024-08-06,JAWA TENGAH,-7.151,110.1403,0.0,26.0,0.308,10.47
2024-08-07,JAWA TENGAH,-7.151,110.1403,0.4,26.3,0.297,10.47
2024-08-08,JAWA TENGAH,-7.151,110.1403,1.5,26.7,0.295,10.47
2024-08-09,JAWA TENGAH,-7.151,110.1403,0.0,26.8,0.294,10.47
2024-08-10,JAWA TENGAH,-7.151,110.1403,0.1,26.4,0.29,10.47
2024-08-11,JAWA TENGAH,-7.151,110.1403,0.0,26.2,0.289,10.47
2024-08-12,JAWA TENGAH,-7.151,110.1403,0.0,25.5,0.283,10.47
2024-08-13,JAWA TENGAH,-7.151,110.1403,0.0,26.0,0.277,10.47
2024-08-14,JAWA TENGAH,-7.151,110.1403,0.0,26.6,0.278,10.47
2024-08-15,JAWA TENGAH,-7.151,110.1403,0.0,25.9,0.274,10.47
2024-08-16,JAWA TENGAH,-7.151,110.1403,0.0,25.4,0.274,10.47
2024-08-17,JAWA TENGAH,-7.151,110.1403,0.0,26.8,0.273,10.47
2024-08-18,JAWA TENGAH,-7.151,110.1403,0.2,26.6,0.275,10.47
2024-08-19,JAWA TENGAH,-7.151,110.1403,0.0,26.2,0.275,10.47
2024-08-20,JAWA TENGAH,-7.151,110.1403,0.0,26.2,0.271,10.47
2024-08-21,JAWA TENGAH,-7.151,110.1403,0.0,26.6,0.271,10.47
2024-08-22,JAWA TENGAH,-7.151,110.1403,0.0,26.8,0.27,10.47
2024-08-23,JAWA TENGAH,-7.151,110.1403,0.4,26.7,0.27,10.47
2024-08-24,JAWA TENGAH,-7.151,110.1403,0.0,26.3,0.277,10.47
2024-08-25,JAWA TENGAH,-7.151,110.1403,0.0,26.7,0.274,10.47
2024-08-26,JAWA TENGAH,-7.151,110.1403,0.4,26.9,0.273,10.47
2024-08-27,JAWA TENGAH,-7.151,110.1403,0.0,26.6,0.278,10.47
2024-08-28,JAWA TENGAH,-7.151,110.1403,0.1,26.8,0.276,10.47
2024-08-29,JAWA TENGAH,-7.151,110.1403,0.0,26.9,0.281,10.47
2024-08-30,JAWA TENGAH,-7.151,110.1403,0.0,27.0,0.281,10.47
2024-08-31,JAWA TENGAH,-7.151,110.1403,0.0,26.7,0.279,10.47
2024-09-01,JAWA TENGAH,-7.151,110.1403,0.2,26.7,0.278,10.47
2024-09-02,JAWA TENGAH,-7.151,110.1403,0.1,27.5,0.278,10.47
2024-09-03,JAWA TENGAH,-7.151,110.1403,0.0,26.9,0.277,10.47
2024-09-04,JAWA TENGAH,-7.151,110.1403,1.4,27.6,0.279,10.47
2024-09-05,JAWA TENGAH,-7.151,110.1403,5.7,27.1,0.297,10.47
2024-09-06,JAWA TENGAH,-7.151,110.1403,0.7,27.5,0.294,10.47
2024-09-07,JAWA TENGAH,-7.151,110.1403,0.0,27.8,0.288,10.47
2024-09-08,JAWA TENGAH,-7.151,110.1403,8.2,26.8,0.304,10.47
2024-09-09,JAWA TENGAH,-7.151,110.1403,2.6,26.5,0.382,10.47
2024-09-10,JAWA TENGAH,-7.151,110.1403,24.1,25.2,0.452,10.47
2024-09-11,JAWA TENGAH,-7.151,110.1403,3.4,26.1,0.474,10.47
2024-09-12,JAWA TENGAH,-7.151,110.1403,0.3,26.3,0.436,10.47
2024-09-13,JAWA TENGAH,-7.151,110.1403,0.0,25.7,0.403,10.47
2024-09-14,JAWA TENGAH,-7.151,110.1403,0.0,25.6,0.375,10.47
2024-09-15,JAWA TENGAH,-7.151,110.1403,0.0,25.9,0.353,10.47
2024-09-16,JAWA TENGAH,-7.151,110.1403,0.0,25.6,0.332,10.47
2024-09-17,JAWA TENGAH,-7.151,110.1403,0.0,25.7,0.315,10.47
2024-09-18,JAWA TENGAH,-7.151,110.1403,0.0,25.5,0.306,10.47
2024-09-19,JAWA TENGAH,-7.151,110.1403,0.0,25.7,0.301,10.47
2024-09-20,JAWA TENGAH,-7.151,110.1403,0.0,25.7,0.296,10.47
2024-09-21,JAWA TENGAH,-7.151,110.1403,0.0,26.8,0.287,10.47
2024-09-22,JAWA TENGAH,-7.151,110.1403,0.3,27.6,0.282,10.47
2024-09-23,JAWA TENGAH,-7.151,110.1403,3.9,25.8,0.314,10.47
2024-09-24,JAWA TENGAH,-7.151,110.1403,8.4,25.4,0.421,10.47
2024-09-25,JAWA TENGAH,-7.151,110.1403,4.8,25.7,0.419,10.47
2024-09-26,JAWA TENGAH,-7.151,110.1403,7.7,25.2,0.429,10.47
2024-09-27,JAWA TENGAH,-7.151,110.1403,6.4,25.9,0.443,10.47
2024-09-28,JAWA TENGAH,-7.151,110.1403,0.1,27.6,0.42,10.47
2024-09-29,JAWA TENGAH,-7.151,110.1403,0.2,27.5,0.38,10.47
2024-09-30,JAWA TENGAH,-7.151,110.1403,0.7,27.6,0.355,10.47
2024-10-01,JAWA TENGAH,-7.151,110.1403,0.0,27.7,0.334,10.47
2024-10-02,JAWA TENGAH,-7.151,110.1403,0.8,27.3,0.327,10.47
2024-10-03,JAWA TENGAH,-7.151,110.1403,0.0,27.6,0.329,10.47
2024-10-04,JAWA TENGAH,-7.151,110.1403,0.8,27.3,0.316,10.47
2024-10-05,JAWA TENGAH,-7.151,110.1403,1.6,27.0,0.31,10.47
2024-10-06,JAWA TENGAH,-7.151,110.1403,0.0,27.9,0.299,10.47
2024-10-07,JAWA TENGAH,-7.151,110.1403,0.0,28.4,0.293,10.47
2024-10-08,JAWA TENGAH,-7.151,110.1403,1.6,27.9,0.292,10.47
2024-10-09,JAWA TENGAH,-7.151,110.1403,0.7,27.8,0.298,10.47
2024-10-10,JAWA TENGAH,-7.151,110.1403,1.3,28.1,0.302,10.47
2024-10-11,JAWA TENGAH,-7.151,110.1403,0.4,28.3,0.295,10.47
2024-10-12,JAWA TENGAH,-7.151,110.1403,1.5,28.3,0.292,10.47
2024-10-13,JAWA TENGAH,-7.151,110.1403,1.1,27.9,0.294,10.47
2024-10-14,JAWA TENGAH,-7.151,110.1403,1.7,27.6,0.314,10.47
2024-10-15,JAWA TENGAH,-7.151,110.1403,0.0,27.9,0.326,10.47
2024-10-16,JAWA TENGAH,-7.151,110.1403,0.0,27.0,0.311,10.47
2024-10-17,JAWA TENGAH,-7.151,110.1403,0.0,26.9,0.298,10.47
2024-10-18,JAWA TENGAH,-7.151,110.1403,0.0,27.2,0.29,10.47
2024-10-19,JAWA TENGAH,-7.151,110.1403,1.4,26.7,0.291,10.47
2024-10-20,JAWA TENGAH,-7.151,110.1403,24.7,25.2,0.341,10.47
2024-10-21,JAWA TENGAH,-7.151,110.1403,0.5,26.5,0.318,10.47
2024-10-22,JAWA TENGAH,-7.151,110.1403,4.4,26.8,0.323,10.47
2024-10-23,JAWA TENGAH,-7.151,110.1403,0.3,27.1,0.317,10.47
2024-10-24,JAWA TENGAH,-7.151,110.1403,0.0,27.0,0.305,10.47
2024-10-25,JAWA TENGAH,-7.151,110.1403,0.6,27.3,0.295,10.47
2024-10-26,JAWA TENGAH,-7.151,110.1403,0.6,27.4,0.294,10.47
2024-10-27,JAWA TENGAH,-7.151,110.1403,0.9,27.8,0.298,10.47
2024-10-28,JAWA TENGAH,-7.151,110.1403,0.1,28.1,0.295,10.47
2024-10-29,JAWA TENGAH,-7.151,110.1403,0.0,28.6,0.291,10.47
2024-10-30,JAWA TENGAH,-7.151,110.1403,1.1,28.1,0.292,10.47
2024-10-31,JAWA TENGAH,-7.151,110.1403,3.0,27.6,0.305,10.47
2024-11-01,JAWA TENGAH,-7.151,110.1403,19.8,25.2,0.424,10.47
2024-11-02,JAWA TENGAH,-7.151,110.1403,13.6,25.7,0.462,10.47
2024-11-03,JAWA TENGAH,-7.151,110.1403,25.0,24.6,0.481,10.47
2024-11-04,JAWA TENGAH,-7.151,110.1403,12.3,25.6,0.469,10.47
2024-11-05,JAWA TENGAH,-7.151,110.1403,6.9,26.2,0.449,10.47
2024-11-06,JAWA TENGAH,-7.151,110.1403,5.9,26.0,0.434,10.47
2024-11-07,JAWA TENGAH,-7.151,110.1403,3.1,26.2,0.396,10.47
2024-11-08,JAWA TENGAH,-7.151,110.1403,0.7,26.8,0.393,10.47
2024-11-09,JAWA TENGAH,-7.151,110.1403,12.6,26.2,0.425,10.47
2024-11-10,JAWA TENGAH,-7.151,110.1403,15.7,25.8,0.469,10.47
2024-11-11,JAWA TENGAH,-7.151,110.1403,19.5,24.9,0.491,10.47
2024-11-12,JAWA TENGAH,-7.151,110.1403,3.1,25.7,0.481,10.47
2024-11-13,JAWA TENGAH,-7.151,110.1403,5.7,25.9,0.483,10.47
2024-11-14,JAWA TENGAH,-7.151,110.1403,0.1,27.2,0.459,10.47
2024-11-15,JAWA TENGAH,-7.151,110.1403,3.9,26.3,0.454,10.47
2024-11-16,JAWA TENGAH,-7.151,110.1403,22.1,25.1,0.479,10.47
2024-11-17,JAWA TENGAH,-7.151,110.1403,11.7,25.6,0.494,10.47
2024-11-18,JAWA TENGAH,-7.151,110.1403,11.6,25.3,0.489,10.47
2024-11-19,JAWA TENGAH,-7.151,110.1403,15.3,25.2,0.493,10.47
2024-11-20,JAWA TENGAH,-7.151,110.1403,9.1,25.7,0.493,10.47
2024-11-21,JAWA TENGAH,-7.151,110.1403,8.9,25.8,0.482,10.47
2024-11-22,JAWA TENGAH,-7.151,110.1403,16.5,25.2,0.466,10.47
2024-11-23,JAWA TENGAH,-7.151,110.1403,4.4,25.2,0.465,10.47
2024-11-24,JAWA TENGAH,-7.151,110.1403,11.5,25.0,0.49,10.47
2024-11-25,JAWA TENGAH,-7.151,110.1403,3.0,25.5,0.477,10.47
2024-11-26,JAWA TENGAH,-7.151,110.1403,8.1,26.2,0.471,10.47
2024-11-27,JAWA TENGAH,-7.151,110.1403,24.4,25.6,0.488,10.47
2024-11-28,JAWA TENGAH,-7.151,110.1403,6.1,25.8,0.492,10.47
2024-11-29,JAWA TENGAH,-7.151,110.1403,4.7,26.3,0.49,10.47
2024-11-30,JAWA TENGAH,-7.151,110.1403,19.0,25.4,0.5,10.47
2024-12-01,JAWA TENGAH,-7.151,110.1403,17.5,25.5,0.496,10.47
2024-12-02,JAWA TENGAH,-7.151,110.1403,23.7,24.6,0.502,10.47
2024-12-03,JAWA TENGAH,-7.151,110.1403,33.7,25.0,0.503,10.47
2024-12-04,JAWA TENGAH,-7.151,110.1403,1.7,25.3,0.489,10.47
2024-12-05,JAWA TENGAH,-7.151,110.1403,20.3,25.0,0.498,10.47
2024-12-06,JAWA TENGAH,-7.151,110.1403,12.8,24.5,0.493,10.47
2024-12-07,JAWA TENGAH,-7.151,110.1403,13.1,24.9,0.498,10.47
2024-12-08,JAWA TENGAH,-7.151,110.1403,2.7,25.3,0.491,10.47
2024-12-09,JAWA TENGAH,-7.151,110.1403,3.2,24.9,0.476,10.47
2024-12-10,JAWA TENGAH,-7.151,110.1403,21.7,25.1,0.488,10.47
2024-12-11,JAWA TENGAH,-7.151,110.1403,17.5,24.7,0.503,10.47
2024-12-12,JAWA TENGAH,-7.151,110.1403,1.5,25.2,0.495,10.47
2024-12-13,JAWA TENGAH,-7.151,110.1403,3.1,25.7,0.487,10.47
2024-12-14,JAWA TENGAH,-7.151,110.1403,19.3,24.2,0.496,10.47
2024-12-15,JAWA TENGAH,-7.151,110.1403,18.3,24.4,0.503,10.47
2024-12-16,JAWA TENGAH,-7.151,110.1403,12.8,24.4,0.506,10.47
2024-12-17,JAWA TENGAH,-7.151,110.1403,11.0,24.8,0.491,10.47
2024-12-18,JAWA TENGAH,-7.151,110.1403,10.2,25.2,0.481,10.47
2024-12-19,JAWA TENGAH,-7.151,110.1403,2.5,25.1,0.486,10.47
2024-12-20,JAWA TENGAH,-7.151,110.1403,12.3,24.9,0.488,10.47
2024-12-21,JAWA TENGAH,-7.151,110.1403,3.9,25.7,0.471,10.47
2024-12-22,JAWA TENGAH,-7.151,110.1403,12.6,24.9,0.48,10.47
2024-12-23,JAWA TENGAH,-7.151,110.1403,19.8,24.5,0.494,10.47
2024-12-24,JAWA TENGAH,-7.151,110.1403,7.3,24.2,0.487,10.47
2024-12-25,JAWA TENGAH,-7.151,110.1403,14.0,24.4,0.504,10.47
2024-12-26,JAWA TENGAH,-7.151,110.1403,21.2,24.9,0.505,10.47
2024-12-27,JAWA TENGAH,-7.151,110.1403,1.1,25.4,0.478,10.47
2024-12-28,JAWA TENGAH,-7.151,110.1403,4.2,24.9,0.468,10.47
2024-12-29,JAWA TENGAH,-7.151,110.1403,1.4,24.3,0.482,10.47
2024-12-30,JAWA TENGAH,-7.151,110.1403,26.7,23.7,0.485,10.47
2024-01-01,DI YOGYAKARTA,-7.8754,110.4262,11.2,26.5,0.25,10.83
2024-01-02,DI YOGYAKARTA,-7.8754,110.4262,8.6,26.5,0.257,10.83
2024-01-03,DI YOGYAKARTA,-7.8754,110.4262,8.4,26.0,0.238,10.83
2024-01-04,DI YOGYAKARTA,-7.8754,110.4262,10.8,25.8,0.27,10.83
2024-01-05,DI YOGYAKARTA,-7.8754,110.4262,18.4,25.7,0.31,10.83
2024-01-06,DI YOGYAKARTA,-7.8754,110.4262,5.6,26.2,0.287,10.83
2024-01-07,DI YOGYAKARTA,-7.8754,110.4262,42.8,25.4,0.334,10.83
2024-01-08,DI YOGYAKARTA,-7.8754,110.4262,13.3,26.1,0.315,10.83
2024-01-09,DI YOGYAKARTA,-7.8754,110.4262,9.1,26.1,0.292,10.83
2024-01-10,DI YOGYAKARTA,-7.8754,110.4262,25.1,25.8,0.319,10.83
2024-01-11,DI YOGYAKARTA,-7.8754,110.4262,1.6,26.4,0.289,10.83
2024-01-12,DI YOGYAKARTA,-7.8754,110.4262,0.7,25.9,0.26,10.83
2024-01-13,DI YOGYAKARTA,-7.8754,110.4262,2.9,25.9,0.245,10.83
2024-01-14,DI YOGYAKARTA,-7.8754,110.4262,0.3,26.5,0.22,10.83
2024-01-15,DI YOGYAKARTA,-7.8754,110.4262,2.1,26.5,0.202,10.83
2024-01-16,DI YOGYAKARTA,-7.8754,110.4262,2.1,26.7,0.193,10.83
2024-01-17,DI YOGYAKARTA,-7.8754,110.4262,24.2,24.9,0.252,10.83
2024-01-18,DI YOGYAKARTA,-7.8754,110.4262,29.2,23.9,0.331,10.83
2024-01-19,DI YOGYAKARTA,-7.8754,110.4262,34.3,23.7,0.352,10.83
2024-01-20,DI YOGYAKARTA,-7.8754,110.4262,10.5,24.1,0.321,10.83
2024-01-21,DI YOGYAKARTA,-7.8754,110.4262,5.0,24.5,0.295,10.83
2024-01-22,DI YOGYAKARTA,-7.8754,110.4262,3.1,24.7,0.278,10.83
2024-01-23,DI YOGYAKARTA,-7.8754,110.4262,3.6,24.7,0.27,10.83
2024-01-24,DI YOGYAKARTA,-7.8754,110.4262,6.7,25.3,0.273,10.83
2024-01-25,DI YOGYAKARTA,-7.8754,110.4262,6.1,25.8,0.275,10.83
2024-01-26,DI YOGYAKARTA,-7.8754,110.4262,10.7,25.5,0.273,10.83
2024-01-27,DI YOGYAKARTA,-7.8754,110.4262,7.8,25.3,0.271,10.83
2024-01-28,DI YOGYAKARTA,-7.8754,110.4262,12.6,25.6,0.28,10.83
2024-01-29,DI YOGYAKARTA,-7.8754,110.4262,13.3,25.3,0.31,10.83
2024-01-30,DI YOGYAKARTA,-7.8754,110.4262,14.8,26.0,0.303,10.83
2024-01-31,DI YOGYAKARTA,-7.8754,110.4262,9.5,26.0,0.294,10.83
2024-02-01,DI YOGYAKARTA,-7.8754,110.4262,7.6,25.7,0.294,10.83
2024-02-02,DI YOGYAKARTA,-7.8754,110.4262,6.3,25.3,0.298,10.83
2024-02-03,DI YOGYAKARTA,-7.8754,110.4262,7.6,25.3,0.302,10.83
2024-02-04,DI YOGYAKARTA,-7.8754,110.4262,20.3,24.8,0.317,10.83
2024-02-05,DI YOGYAKARTA,-7.8754,110.4262,4.9,26.0,0.293,10.83
2024-02-06,DI YOGYAKARTA,-7.8754,110.4262,16.4,25.1,0.295,10.83
2024-02-07,DI YOGYAKARTA,-7.8754,110.4262,21.1,24.8,0.334,10.83
2024-02-08,DI YOGYAKARTA,-7.8754,110.4262,4.8,26.0,0.298,10.83
2024-02-09,DI YOGYAKARTA,-7.8754,110.4262,2.4,26.4,0.268,10.83
2024-02-10,DI YOGYAKARTA,-7.8754,110.4262,26.7,25.2,0.31,10.83
2024-02-11,DI YOGYAKARTA,-7.8754,110.4262,4.7,25.9,0.271,10.83
2024-02-12,DI YOGYAKARTA,-7.8754,110.4262,0.3,26.2,0.247,10.83
2024-02-13,DI YOGYAKARTA,-7.8754,110.4262,0.6,26.9,0.225,10.83
2024-02-14,DI YOGYAKARTA,-7.8754,110.4262,1.1,26.9,0.219,10.83
2024-02-15,DI YOGYAKARTA,-7.8754,110.4262,1.9,26.9,0.245,10.83
2024-02-16,DI YOGYAKARTA,-7.8754,110.4262,2.0,27.0,0.233,10.83
2024-02-17,DI YOGYAKARTA,-7.8754,110.4262,1.0,26.3,0.228,10.83
2024-02-18,DI YOGYAKARTA,-7.8754,110.4262,0.7,26.4,0.23,10.83
2024-02-19,DI YOGYAKARTA,-7.8754,110.4262,14.2,26.7,0.253,10.83
2024-02-20,DI YOGYAKARTA,-7.8754,110.4262,3.8,26.9,0.267,10.83
2024-02-21,DI YOGYAKARTA,-7.8754,110.4262,5.1,27.0,0.256,10.83
2024-02-22,DI YOGYAKARTA,-7.8754,110.4262,0.4,27.2,0.222,10.83
2024-02-23,DI YOGYAKARTA,-7.8754,110.4262,1.6,26.7,0.208,10.83
2024-02-24,DI YOGYAKARTA,-7.8754,110.4262,23.7,26.2,0.248,10.83
2024-02-25,DI YOGYAKARTA,-7.8754,110.4262,25.9,25.4,0.294,10.83
2024-02-26,DI YOGYAKARTA,-7.8754,110.4262,8.2,26.2,0.286,10.83
2024-02-27,DI YOGYAKARTA,-7.8754,110.4262,11.8,26.7,0.293,10.83
2024-02-28,DI YOGYAKARTA,-7.8754,110.4262,14.9,26.0,0.301,10.83
2024-02-29,DI YOGYAKARTA,-7.8754,110.4262,19.6,26.4,0.3,10.83
2024-03-01,DI YOGYAKARTA,-7.8754,110.4262,11.2,25.6,0.311,10.83
2024-03-02,DI YOGYAKARTA,-7.8754,110.4262,5.6,26.1,0.298,10.83
2024-03-03,DI YOGYAKARTA,-7.8754,110.4262,3.5,26.4,0.287,10.83
2024-03-04,DI YOGYAKARTA,-7.8754,110.4262,14.1,25.5,0.302,10.83
2024-03-05,DI YOGYAKARTA,-7.8754,110.4262,4.4,26.2,0.292,10.83
2024-03-06,DI YOGYAKARTA,-7.8754,110.4262,16.1,26.4,0.31,10.83
2024-03-07,DI YOGYAKARTA,-7.8754,110.4262,15.1,26.3,0.311,10.83
2024-03-08,DI YOGYAKARTA,-7.8754,110.4262,6.6,25.8,0.305,10.83
2024-03-09,DI YOGYAKARTA,-7.8754,110.4262,36.1,24.6,0.352,10.83
2024-03-10,DI YOGYAKARTA,-7.8754,110.4262,2.4,26.2,0.306,10.83
2024-03-11,DI YOGYAKARTA,-7.8754,110.4262,4.6,26.6,0.288,10.83
2024-03-12,DI YOGYAKARTA,-7.8754,110.4262,7.8,26.9,0.3,10.83
2024-03-13,DI YOGYAKARTA,-7.8754,110.4262,26.8,25.8,0.312,10.83
2024-03-14,DI YOGYAKARTA,-7.8754,110.4262,19.8,25.1,0.326,10.83
2024-03-15,DI YOGYAKARTA,-7.8754,110.4262,10.9,25.5,0.32,10.83
2024-03-16,DI YOGYAKARTA,-7.8754,110.4262,5.4,26.0,0.301,10.83
2024-03-17,DI YOGYAKARTA,-7.8754,110.4262,6.8,25.3,0.295,10.83
2024-03-18,DI YOGYAKARTA,-7.8754,110.4262,1.9,25.9,0.274,10.83
2024-03-19,DI YOGYAKARTA,-7.8754,110.4262,0.1,25.9,0.247,10.83
2024-03-20,DI YOGYAKARTA,-7.8754,110.4262,0.1,26.1,0.222,10.83
2024-03-21,DI YOGYAKARTA,-7.8754,110.4262,1.4,26.3,0.214,10.83
2024-03-22,DI YOGYAKARTA,-7.8754,110.4262,4.4,26.6,0.217,10.83
2024-03-23,DI YOGYAKARTA,-7.8754,110.4262,2.0,26.8,0.203,10.83
2024-03-24,DI YOGYAKARTA,-7.8754,110.4262,2.8,26.5,0.194,10.83
2024-03-25,DI YOGYAKARTA,-7.8754,110.4262,0.5,26.9,0.193,10.83
2024-03-26,DI YOGYAKARTA,-7.8754,110.4262,2.5,26.6,0.182,10.83
2024-03-27,DI YOGYAKARTA,-7.8754,110.4262,2.3,26.8,0.185,10.83
2024-03-28,DI YOGYAKARTA,-7.8754,110.4262,11.1,26.4,0.214,10.83
2024-03-29,DI YOGYAKARTA,-7.8754,110.4262,4.6,27.0,0.2,10.83
2024-03-30,DI YOGYAKARTA,-7.8754,110.4262,0.7,27.4,0.18,10.83
2024-03-31,DI YOGYAKARTA,-7.8754,110.4262,0.6,27.5,0.164,10.83
2024-04-01,DI YOGYAKARTA,-7.8754,110.4262,11.3,26.6,0.186,10.83
2024-04-02,DI YOGYAKARTA,-7.8754,110.4262,11.0,26.2,0.23,10.83
2024-04-03,DI YOGYAKARTA,-7.8754,110.4262,8.2,26.6,0.229,10.83
2024-04-04,DI YOGYAKARTA,-7.8754,110.4262,3.0,26.5,0.213,10.83
2024-04-05,DI YOGYAKARTA,-7.8754,110.4262,1.9,27.1,0.188,10.83
2024-04-06,DI YOGYAKARTA,-7.8754,110.4262,0.1,26.7,0.167,10.83
2024-04-07,DI YOGYAKARTA,-7.8754,110.4262,7.9,26.6,0.161,10.83
2024-04-08,DI YOGYAKARTA,-7.8754,110.4262,4.2,26.4,0.197,10.83
2024-04-09,DI YOGYAKARTA,-7.8754,110.4262,10.2,25.7,0.245,10.83
2024-04-10,DI YOGYAKARTA,-7.8754,110.4262,13.2,25.9,0.262,10.83
2024-04-11,DI YOGYAKARTA,-7.8754,110.4262,10.5,26.1,0.266,10.83
2024-04-12,DI YOGYAKARTA,-7.8754,110.4262,2.6,26.6,0.256,10.83
2024-04-13,DI YOGYAKARTA,-7.8754,110.4262,9.6,26.1,0.264,10.83
2024-04-14,DI YOGYAKARTA,-7.8754,110.4262,24.5,26.2,0.29,10.83
2024-04-15,DI YOGYAKARTA,-7.8754,110.4262,1.5,27.4,0.246,10.83
2024-04-16,DI YOGYAKARTA,-7.8754,110.4262,2.1,27.0,0.224,10.83
2024-04-17,DI YOGYAKARTA,-7.8754,110.4262,8.5,26.5,0.256,10.83
2024-04-18,DI YOGYAKARTA,-7.8754,110.4262,15.9,26.1,0.275,10.83
2024-04-19,DI YOGYAKARTA,-7.8754,110.4262,4.5,26.5,0.25,10.83
2024-04-20,DI YOGYAKARTA,-7.8754,110.4262,20.2,26.5,0.267,10.83
2024-04-21,DI YOGYAKARTA,-7.8754,110.4262,20.6,26.5,0.301,10.83
2024-04-22,DI YOGYAKARTA,-7.8754,110.4262,11.7,26.6,0.302,10.83
2024-04-23,DI YOGYAKARTA,-7.8754,110.4262,13.2,26.5,0.296,10.83
2024-04-24,DI YOGYAKARTA,-7.8754,110.4262,15.1,26.0,0.294,10.83
2024-04-25,DI YOGYAKARTA,-7.8754,110.4262,15.2,26.2,0.292,10.83
2024-04-26,DI YOGYAKARTA,-7.8754,110.4262,15.4,26.7,0.287,10.83
2024-04-27,DI YOGYAKARTA,-7.8754,110.4262,4.5,27.0,0.288,10.83
2024-04-28,DI YOGYAKARTA,-7.8754,110.4262,3.4,27.0,0.262,10.83
2024-04-29,DI YOGYAKARTA,-7.8754,110.4262,0.1,27.2,0.247,10.83
2024-04-30,DI YOGYAKARTA,-7.8754,110.4262,1.2,26.8,0.234,10.83
2024-05-01,DI YOGYAKARTA,-7.8754,110.4262,0.4,27.0,0.22,10.83
2024-05-02,DI YOGYAKARTA,-7.8754,110.4262,0.8,26.8,0.208,10.83
2024-05-03,DI YOGYAKARTA,-7.8754,110.4262,0.4,26.7,0.202,10.83
2024-05-04,DI YOGYAKARTA,-7.8754,110.4262,0.3,25.9,0.19,10.83
2024-05-05,DI YOGYAKARTA,-7.8754,110.4262,0.3,25.3,0.179,10.83
2024-05-06,DI YOGYAKARTA,-7.8754,110.4262,0.3,25.5,0.165,10.83
2024-05-07,DI YOGYAKARTA,-7.8754,110.4262,0.4,25.4,0.152,10.83
2024-05-08,DI YOGYAKARTA,-7.8754,110.4262,3.3,26.2,0.153,10.83
2024-05-09,DI YOGYAKARTA,-7.8754,110.4262,5.6,26.4,0.168,10.83
2024-05-10,DI YOGYAKARTA,-7.8754,110.4262,0.6,27.2,0.15,10.83
2024-05-11,DI YOGYAKARTA,-7.8754,110.4262,3.3,26.9,0.15,10.83
2024-05-12,DI YOGYAKARTA,-7.8754,110.4262,1.4,26.8,0.202,10.83
2024-05-13,DI YOGYAKARTA,-7.8754,110.4262,0.6,26.5,0.196,10.83
2024-05-14,DI YOGYAKARTA,-7.8754,110.4262,0.6,26.4,0.175,10.83
2024-05-15,DI YOGYAKARTA,-7.8754,110.4262,1.1,26.1,0.162,10.83
2024-05-16,DI YOGYAKARTA,-7.8754,110.4262,0.0,25.8,0.158,10.83
2024-05-17,DI YOGYAKARTA,-7.8754,110.4262,0.2,26.1,0.142,10.83
2024-05-18,DI YOGYAKARTA,-7.8754,110.4262,0.4,26.5,0.131,10.83
2024-05-19,DI YOGYAKARTA,-7.8754,110.4262,0.0,26.2,0.123,10.83
2024-05-20,DI YOGYAKARTA,-7.8754,110.4262,0.0,25.7,0.112,10.83
2024-05-21,DI YOGYAKARTA,-7.8754,110.4262,0.7,25.9,0.108,10.83
2024-05-22,DI YOGYAKARTA,-7.8754,110.4262,0.4,26.0,0.107,10.83
2024-05-23,DI YOGYAKARTA,-7.8754,110.4262,0.6,26.3,0.105,10.83
2024-05-24,DI YOGYAKARTA,-7.8754,110.4262,20.1,26.1,0.18,10.83
2024-05-25,DI YOGYAKARTA,-7.8754,110.4262,25.6,25.6,0.277,10.83
2024-05-26,DI YOGYAKARTA,-7.8754,110.4262,0.0,26.0,0.221,10.83
2024-05-27,DI YOGYAKARTA,-7.8754,110.4262,0.7,26.0,0.2,10.83
2024-05-28,DI YOGYAKARTA,-7.8754,110.4262,1.9,26.1,0.189,10.83
2024-05-29,DI YOGYAKARTA,-7.8754,110.4262,0.6,26.1,0.179,10.83
2024-05-30,DI YOGYAKARTA,-7.8754,110.4262,0.9,26.1,0.17,10.83
2024-05-31,DI YOGYAKARTA,-7.8754,110.4262,0.8,26.5,0.164,10.83
2024-06-01,DI YOGYAKARTA,-7.8754,110.4262,1.9,26.8,0.164,10.83
2024-06-02,DI YOGYAKARTA,-7.8754,110.4262,0.4,26.7,0.169,10.83
2024-06-03,DI YOGYAKARTA,-7.8754,110.4262,0.0,26.5,0.158,10.83
2024-06-04,DI YOGYAKARTA,-7.8754,110.4262,0.1,26.2,0.143,10.83
2024-06-05,DI YOGYAKARTA,-7.8754,110.4262,0.0,25.9,0.134,10.83
2024-06-06,DI YOGYAKARTA,-7.8754,110.4262,1.8,26.1,0.13,10.83
2024-06-07,DI YOGYAKARTA,-7.8754,110.4262,1.9,25.4,0.131,10.83
2024-06-08,DI YOGYAKARTA,-7.8754,110.4262,0.0,26.2,0.13,10.83
2024-06-09,DI YOGYAKARTA,-7.8754,110.4262,3.6,26.4,0.128,10.83
